sample,contig,mge(s),species,type_resistance,AMR,infos_amr,short_name,WHO_classif
ERR14783785,NODE_5_length_306706_cov_18.458286,gene:plasmid:156052;gene:proph:169464;gene:proph:169512;gene:plasmid:125744;gene:proph:172517,Klebsiella grimontii,Biocides,Phenolic_compound_resistance,Triclosan-resistant_mutation,FABG,0
ERR14783785,NODE_5_length_306706_cov_18.458286,gene:plasmid:156052;gene:proph:169464;gene:proph:169512;gene:plasmid:125744;gene:proph:172517,Klebsiella grimontii,Multi-compound,Drug_and_biocide_resistance,Drug_and_biocide_ABC_efflux_regulator,PHOB,0
ERR14783785,NODE_5_length_306706_cov_18.458286,gene:plasmid:156052;gene:proph:169464;gene:proph:169512;gene:plasmid:125744;gene:proph:172517,Klebsiella grimontii,Multi-compound,Drug_and_biocide_resistance,Drug_and_biocide_SMR_efflux_regulator,PHOR,0
ERR14783785,NODE_4_length_324819_cov_19.989067,gene:plasmid:24610,Klebsiella grimontii,Drugs,betalactams,Class_A_betalactamases,OXY,Authorized for use in humans only ?
ERR14783785,NODE_9_length_263326_cov_19.329975,gene:proph:163818;gene:proph:179258;gene:plasmid:124311;gene:proph:179262;gene:proph:179263,Klebsiella grimontii,Drugs,Multi-drug_resistance,MDR_mutant_porin_proteins,OMPK,NA
ERR14783785,NODE_9_length_263326_cov_19.329975,gene:proph:163818;gene:proph:179258;gene:plasmid:124311;gene:proph:179262;gene:proph:179263,Klebsiella grimontii,Multi-compound,Drug_and_biocide_resistance,Drug_and_biocide_MFS_efflux_pumps,KDEA,0
ERR14783785,NODE_1_length_755740_cov_18.521485,gene:proph:164876;gene:plasmid:89001;gene:plasmid:21988;gene:plasmid:21989;gene:vir:7358;gene:plasmid:22293,Klebsiella grimontii,Multi-compound,Drug_and_biocide_resistance,Drug_and_biocide_MATE_efflux_pumps,MDTK,HPCIA
ERR14783785,NODE_1_length_755740_cov_18.521485,gene:proph:164876;gene:plasmid:89001;gene:plasmid:21988;gene:plasmid:21989;gene:vir:7358;gene:plasmid:22293,Klebsiella grimontii,Biocides,Peroxide_resistance,peroxide_resistance_protein,SODB,0
ERR14783785,NODE_13_length_224168_cov_20.703010,gene:proph:170892,Klebsiella grimontii,Drugs,betalactams,Penicillin_binding_protein,AMPH,HIA
ERR14783785,NODE_13_length_224168_cov_20.703010,gene:proph:170892,Citrobacter freundii,Multi-compound,Drug_and_biocide_resistance,Drug_and_biocide_RND_efflux_pumps,ACRB,Authorized for use in humans only ?
ERR14783785,NODE_13_length_224168_cov_20.703010,gene:proph:170892,Klebsiella grimontii,Multi-compound,Drug_and_biocide_resistance,Drug_and_biocide_RND_efflux_pumps,SDEY,0
ERR14783785,NODE_13_length_224168_cov_20.703010,gene:proph:170892,Klebsiella grimontii,Biocides,Multi-biocide_resistance,Multi-biocide_ABC_efflux_pump,SMDA,0
ERR14783785,NODE_39_length_39538_cov_23.006902,gene:proph:176833;gene:proph:176835;gene:plasmid:123887,Klebsiella grimontii,Drugs,Elfamycins,EF-Tu_inhibition,TUFAB,NA
ERR14783785,NODE_39_length_39538_cov_23.006902,gene:proph:176833;gene:proph:176835;gene:plasmid:123887,Klebsiella grimontii,Drugs,Rifampin,Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB,RPOB,CIA
ERR14783786,NODE_1224_length_5335_cov_8.832373,gene:plasmid:131182,Leuconostoc falkenbergense,Drugs,Aminoglycosides,Aminoglycoside-resistant_16S_ribosomal_subunit_protein,A16S,CIA
ERR14783786,NODE_1224_length_5335_cov_8.832373,gene:plasmid:131182,Leuconostoc mesenteroides,Drugs,Oxazolidinone,Oxazolidinone-resistant_23S_rRNA_mutation,O23S,Authorized for use in humans only
ERR14783786,NODE_1526_length_4034_cov_1.727156,gene:plasmid:139560,other,Drugs,Aminoglycosides,Aminoglycoside-resistant_16S_ribosomal_subunit_protein,A16S,CIA
ERR14783786,NODE_5_length_262480_cov_9.465644,gene:plasmid:145289;gene:plasmid:145257;gene:plasmid:145291;gene:plasmid:22225;gene:plasmid:85668;gene:plasmid:124491,Pseudomonas qingdaonensis,Drugs,Aminocoumarins,Aminocoumarin-resistant_DNA_topoisomerases,GYRBA,Not medically important
ERR14783786,NODE_43_length_76302_cov_5.056095,gene:plasmid:149763;gene:plasmid:21828,Pseudomonas palmensis,Multi-compound,Drug_and_biocide_resistance,Drug_and_biocide_RND_efflux_regulator,MEXT,HPCIA
ERR14783786,NODE_27_length_96182_cov_4.865608,gene:plasmid:154939,Pseudomonas sp. AE27,Multi-compound,Drug_and_biocide_resistance,Drug_and_biocide_RND_efflux_pumps,MEXI,HPCIA
ERR14783786,NODE_74_length_53780_cov_6.893855,gene:plasmid:21021,Pseudomonas lundensis,Biocides,Peroxide_resistance,peroxide_resistance_protein,SODB,0
ERR14783786,NODE_74_length_53780_cov_6.893855,gene:plasmid:21021,Pseudomonas lundensis,Biocides,Peroxide_resistance,peroxide_resistance_protein,SODB,0
ERR14783786,NODE_52_length_66180_cov_8.882231,gene:plasmid:22062,Pseudomonas qingdaonensis,Biocides,Phenolic_compound_resistance,Phenolic_RND_efflux_pump,TRIC,0
ERR14783786,NODE_45_length_71568_cov_6.928039,gene:plasmid:28490;gene:plasmid:21089,Pseudomonas qingdaonensis,Multi-compound,Drug_and_biocide_resistance,Drug_and_biocide_RND_efflux_pumps,TTGC,NA
ERR14783786,NODE_45_length_71568_cov_6.928039,gene:plasmid:28490;gene:plasmid:21089,Pseudomonas qingdaonensis,Biocides,Multi-biocide_resistance,Multi-biocide_RND_efflux_pump,MEXW,HPCIA
ERR14783786,NODE_45_length_71568_cov_6.928039,gene:plasmid:28490;gene:plasmid:21089,Pseudomonas qingdaonensis,Biocides,Peroxide_resistance,peroxide_resistance_protein,SODB,0
ERR14783786,NODE_685_length_9805_cov_1.425294,gene:proph:169464;gene:proph:169512,Klebsiella grimontii,Multi-compound,Drug_and_biocide_resistance,Drug_and_biocide_ABC_efflux_regulator,PHOB,0
ERR14783786,NODE_685_length_9805_cov_1.425294,gene:proph:169464;gene:proph:169512,Klebsiella grimontii,Multi-compound,Drug_and_biocide_resistance,Drug_and_biocide_SMR_efflux_regulator,PHOR,0
ERR14783786,NODE_412_length_14546_cov_1.767806,gene:proph:170892,Klebsiella sp. HC6,Biocides,Multi-biocide_resistance,Multi-biocide_ABC_efflux_pump,SMDA,0
ERR14783786,NODE_55_length_64086_cov_4.734596,gene:proph:173726,Pseudomonas sp. AE27,Drugs,Multi-drug_resistance,Multi-drug_RND_efflux_pumps,MUXB,CIA
ERR14783787,NODE_89_length_72982_cov_18.429634,gene:plasmid:123887;gene:plasmid:116472,Pseudomonas sp. B21-036,Drugs,Elfamycins,EF-Tu_inhibition,TUFAB,NA
ERR14783787,NODE_89_length_72982_cov_18.429634,gene:plasmid:123887;gene:plasmid:116472,Pseudomonas sp. B21-036,Drugs,Elfamycins,EF-Tu_inhibition,TUFAB,NA
ERR14783787,NODE_89_length_72982_cov_18.429634,gene:plasmid:123887;gene:plasmid:116472,Pseudomonas sp. B21-036,Drugs,Rifampin,Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB,RPOB,CIA
ERR14783787,NODE_500_length_16267_cov_25.288166,gene:plasmid:123888;gene:plasmid:123887,Klebsiella sp. HC6,Drugs,Rifampin,Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB,RPOB,CIA
ERR14783787,NODE_106_length_64030_cov_1.927171,gene:plasmid:125744,Citrobacter freundii,Drugs,betalactams,Mutant_porin_proteins,OMPA,Authorized for use in humans only ?
ERR14783787,NODE_1015_length_4705_cov_7.676059,gene:plasmid:131373,Leuconostoc mesenteroides,Drugs,Aminoglycosides,Aminoglycoside-resistant_16S_ribosomal_subunit_protein,A16S,CIA
ERR14783787,NODE_41_length_139369_cov_15.754614,gene:plasmid:138733;gene:plasmid:154897,Pseudomonas palmensis,Biocides,Peroxide_resistance,peroxide_resistance_protein,SODA,0
ERR14783787,NODE_973_length_5287_cov_217.535659,gene:plasmid:139560,Acetobacter orientalis,Drugs,Aminoglycosides,Aminoglycoside-resistant_16S_ribosomal_subunit_protein,A16S,CIA
ERR14783787,NODE_973_length_5287_cov_217.535659,gene:plasmid:139560,Leuconostoc mesenteroides,Drugs,Oxazolidinone,Oxazolidinone-resistant_23S_rRNA_mutation,O23S,Authorized for use in humans only
ERR14783787,NODE_121_length_58970_cov_14.326360,gene:plasmid:154739;gene:plasmid:138861,Pseudomonas palmensis,Multi-compound,Drug_and_biocide_resistance,Drug_and_biocide_RND_efflux_regulator,CPXAR,CIA 
ERR14783787,NODE_1_length_1094497_cov_19.306289,gene:plasmid:157743;gene:proph:169464;gene:proph:169512;gene:proph:170892;gene:plasmid:125744;gene:plasmid:124575;gene:plasmid:123175;gene:plasmid:90202;gene:proph:172517,Klebsiella sp. HC6,Drugs,Multi-drug_resistance,MDR_mutant_porin_proteins,OMPK,NA
ERR14783787,NODE_1_length_1094497_cov_19.306289,gene:plasmid:157743;gene:proph:169464;gene:proph:169512;gene:proph:170892;gene:plasmid:125744;gene:plasmid:124575;gene:plasmid:123175;gene:plasmid:90202;gene:proph:172517,Klebsiella sp. HC6,Drugs,betalactams,Penicillin_binding_protein,PBP2,HPCIA
ERR14783787,NODE_1_length_1094497_cov_19.306289,gene:plasmid:157743;gene:proph:169464;gene:proph:169512;gene:proph:170892;gene:plasmid:125744;gene:plasmid:124575;gene:plasmid:123175;gene:plasmid:90202;gene:proph:172517,Klebsiella sp. HC6,Drugs,betalactams,Penicillin_binding_protein,AMPH,HIA
ERR14783787,NODE_1_length_1094497_cov_19.306289,gene:plasmid:157743;gene:proph:169464;gene:proph:169512;gene:proph:170892;gene:plasmid:125744;gene:plasmid:124575;gene:plasmid:123175;gene:plasmid:90202;gene:proph:172517,Klebsiella sp. HC6,Drugs,Multi-drug_resistance,Multi-drug_ABC_efflux_pumps,MSBA,HIA
ERR14783787,NODE_1_length_1094497_cov_19.306289,gene:plasmid:157743;gene:proph:169464;gene:proph:169512;gene:proph:170892;gene:plasmid:125744;gene:plasmid:124575;gene:plasmid:123175;gene:plasmid:90202;gene:proph:172517,Klebsiella sp. HC6,Multi-compound,Drug_and_biocide_resistance,Drug_and_biocide_RND_efflux_pumps,ACRB,Authorized for use in humans only ?
ERR14783787,NODE_1_length_1094497_cov_19.306289,gene:plasmid:157743;gene:proph:169464;gene:proph:169512;gene:proph:170892;gene:plasmid:125744;gene:plasmid:124575;gene:plasmid:123175;gene:plasmid:90202;gene:proph:172517,Klebsiella sp. HC6,Multi-compound,Drug_and_biocide_resistance,Drug_and_biocide_RND_efflux_pumps,ACRB,Authorized for use in humans only ?
ERR14783787,NODE_1_length_1094497_cov_19.306289,gene:plasmid:157743;gene:proph:169464;gene:proph:169512;gene:proph:170892;gene:plasmid:125744;gene:plasmid:124575;gene:plasmid:123175;gene:plasmid:90202;gene:proph:172517,Klebsiella sp. HC6,Multi-compound,Drug_and_biocide_resistance,Drug_and_biocide_RND_efflux_regulator,ACRR,Authorized for use in humans only ?
ERR14783787,NODE_1_length_1094497_cov_19.306289,gene:plasmid:157743;gene:proph:169464;gene:proph:169512;gene:proph:170892;gene:plasmid:125744;gene:plasmid:124575;gene:plasmid:123175;gene:plasmid:90202;gene:proph:172517,Klebsiella sp. HC6,Drugs,betalactams,Mutant_porin_proteins,OMPA,Authorized for use in humans only ?
ERR14783787,NODE_1_length_1094497_cov_19.306289,gene:plasmid:157743;gene:proph:169464;gene:proph:169512;gene:proph:170892;gene:plasmid:125744;gene:plasmid:124575;gene:plasmid:123175;gene:plasmid:90202;gene:proph:172517,Klebsiella sp. HC6,Drugs,Multi-drug_resistance,Multi-drug_RND_efflux_regulator,RAMR,Authorized for use in humans only ?
ERR14783787,NODE_1_length_1094497_cov_19.306289,gene:plasmid:157743;gene:proph:169464;gene:proph:169512;gene:proph:170892;gene:plasmid:125744;gene:plasmid:124575;gene:plasmid:123175;gene:plasmid:90202;gene:proph:172517,Klebsiella sp. HC6,Biocides,Phenolic_compound_resistance,Triclosan-resistant_mutation,FABG,0
ERR14783787,NODE_1_length_1094497_cov_19.306289,gene:plasmid:157743;gene:proph:169464;gene:proph:169512;gene:proph:170892;gene:plasmid:125744;gene:plasmid:124575;gene:plasmid:123175;gene:plasmid:90202;gene:proph:172517,Klebsiella sp. HC6,Multi-compound,Drug_and_biocide_resistance,Drug_and_biocide_ABC_efflux_regulator,PHOB,0
ERR14783787,NODE_1_length_1094497_cov_19.306289,gene:plasmid:157743;gene:proph:169464;gene:proph:169512;gene:proph:170892;gene:plasmid:125744;gene:plasmid:124575;gene:plasmid:123175;gene:plasmid:90202;gene:proph:172517,Klebsiella sp. HC6,Multi-compound,Drug_and_biocide_resistance,Drug_and_biocide_SMR_efflux_regulator,PHOR,0
ERR14783787,NODE_1_length_1094497_cov_19.306289,gene:plasmid:157743;gene:proph:169464;gene:proph:169512;gene:proph:170892;gene:plasmid:125744;gene:plasmid:124575;gene:plasmid:123175;gene:plasmid:90202;gene:proph:172517,Klebsiella sp. HC6,Biocides,Multi-biocide_resistance,Multi-biocide_ABC_efflux_pump,SMDA,0
ERR14783787,NODE_1_length_1094497_cov_19.306289,gene:plasmid:157743;gene:proph:169464;gene:proph:169512;gene:proph:170892;gene:plasmid:125744;gene:plasmid:124575;gene:plasmid:123175;gene:plasmid:90202;gene:proph:172517,Klebsiella sp. HC6,Biocides,Multi-biocide_resistance,Multi-biocide_ABC_efflux_pump,SMDB,0
ERR14783787,NODE_149_length_51574_cov_11.136645,gene:plasmid:20799,Pseudomonas palmensis,Drugs,Multi-drug_resistance,Multi-drug_RND_efflux_pumps,MUXB,CIA
ERR14783787,NODE_30_length_174133_cov_17.301903,gene:plasmid:20845,Pseudomonas sp. B21-036,Drugs,Aminocoumarins,Aminocoumarin-resistant_DNA_topoisomerases,PARE,Not medically important
ERR14783787,NODE_30_length_174133_cov_17.301903,gene:plasmid:20845,Pseudomonas sp. B21-036,Drugs,Fluoroquinolones,Fluoroquinolone-resistant_DNA_topoisomerases,PARC,HPCIA
ERR14783787,NODE_126_length_58082_cov_15.560314,gene:plasmid:21021;gene:plasmid:28490;gene:plasmid:21089,Pseudomonas sp. B21-036,Multi-compound,Drug_and_biocide_resistance,Drug_and_biocide_RND_efflux_pumps,TTGA,NA
ERR14783787,NODE_126_length_58082_cov_15.560314,gene:plasmid:21021;gene:plasmid:28490;gene:plasmid:21089,Pseudomonas sp. B21-036,Multi-compound,Drug_and_biocide_resistance,Drug_and_biocide_RND_efflux_pumps,TTGB,NA
ERR14783787,NODE_126_length_58082_cov_15.560314,gene:plasmid:21021;gene:plasmid:28490;gene:plasmid:21089,Pseudomonas sp. B21-036,Multi-compound,Drug_and_biocide_resistance,Drug_and_biocide_RND_efflux_pumps,TTGC,NA
ERR14783787,NODE_516_length_15606_cov_1.740229,gene:plasmid:21818,Escherichia coli,Biocides,Acid_resistance,Acid_resistance_regulator,GADE,0
ERR14783787,NODE_44_length_132514_cov_20.992764,gene:plasmid:21842,Klebsiella aerogenes,Biocides,Multi-biocide_resistance,Multi-biocide_resistance_regulator,RPOS,0
ERR14783787,NODE_4_length_559757_cov_17.494380,gene:plasmid:21988;gene:plasmid:149415;gene:plasmid:154014;gene:plasmid:91947,Klebsiella sp. HC6,Drugs,betalactams,Class_C_betalactamases,MIR,Authorized for use in humans only ?
ERR14783787,NODE_4_length_559757_cov_17.494380,gene:plasmid:21988;gene:plasmid:149415;gene:plasmid:154014;gene:plasmid:91947,Klebsiella sp. HC6,Biocides,Multi-biocide_resistance,Multi-biocide_RND_efflux_pump,KEXD,0
ERR14783787,NODE_4_length_559757_cov_17.494380,gene:plasmid:21988;gene:plasmid:149415;gene:plasmid:154014;gene:plasmid:91947,Klebsiella sp. HC6,Multi-compound,Drug_and_biocide_resistance,Drug_and_biocide_MFS_efflux_pumps,KMRA,0
ERR14783787,NODE_24_length_232749_cov_12.074529,gene:plasmid:82005;gene:proph:178437;gene:proph:178296;gene:proph:163106;gene:proph:178286;gene:proph:178285;gene:plasmid:85748;gene:proph:180010;gene:plasmid:145296;gene:proph:180361;gene:plasmid:139709;gene:plasmid:22138;gene:plasmid:149763;gene:plasmid:21828,Pseudomonas sp. AE27,Multi-compound,Drug_and_biocide_resistance,Drug_and_biocide_RND_efflux_pumps,MEXE,HPCIA
ERR14783787,NODE_24_length_232749_cov_12.074529,gene:plasmid:82005;gene:proph:178437;gene:proph:178296;gene:proph:163106;gene:proph:178286;gene:proph:178285;gene:plasmid:85748;gene:proph:180010;gene:plasmid:145296;gene:proph:180361;gene:plasmid:139709;gene:plasmid:22138;gene:plasmid:149763;gene:plasmid:21828,Pseudomonas sp. AE27,Multi-compound,Drug_and_biocide_resistance,Drug_and_biocide_RND_efflux_pumps,MEXF,HPCIA
ERR14783787,NODE_15_length_293801_cov_19.400083,gene:plasmid:85668;gene:plasmid:156472;gene:plasmid:22225;gene:plasmid:22605,Pseudomonas qingdaonensis,Drugs,Aminocoumarins,Aminocoumarin-resistant_DNA_topoisomerases,GYRBA,Not medically important
ERR14783787,NODE_240_length_34315_cov_1.927782,gene:plasmid:86179,Citrobacter freundii,Drugs,Fluoroquinolones,Fluoroquinolone-resistant_DNA_topoisomerases,GYRA,HPCIA
ERR14783787,NODE_240_length_34315_cov_1.927782,gene:plasmid:86179,Citrobacter freundii,Biocides,Paraquat_resistance,Paraquat_resistance_protein,NMPC,0
ERR14783787,NODE_36_length_162935_cov_18.276485,gene:plasmid:90428,Pseudomonas palmensis,Multi-compound,Biocide_and_metal_resistance,Biocide_and_metal_resistance_protein,RUVB,0
ERR14783787,NODE_42_length_135743_cov_16.617169,gene:plasmid:91662,Pseudomonas sp. SD17-1,Biocides,Multi-biocide_resistance,Multi-biocide_RND_efflux_pump,MEXW,HPCIA
ERR14783787,NODE_42_length_135743_cov_16.617169,gene:plasmid:91662,Stenotrophomonas maltophilia,Drugs,Multi-drug_resistance,Multi-drug_RND_efflux_pumps,MUXB,CIA
ERR14783787,NODE_188_length_42430_cov_2.001016,gene:plasmid:91662,Pseudomonas sp. SD17-1,Biocides,Multi-biocide_resistance,Multi-biocide_resistance_protein,MDEA,Authorized for use in humans only ?
ERR14783787,NODE_42_length_135743_cov_16.617169,gene:plasmid:91662,Pseudomonas sp. SD17-1,Biocides,Peroxide_resistance,peroxide_resistance_protein,SODB,0
ERR14783787,NODE_17_length_259073_cov_17.437462,gene:plasmid:93482;gene:plasmid:93474;gene:plasmid:93475;gene:plasmid:149415;gene:plasmid:119655;gene:plasmid:119658;gene:plasmid:21291,Klebsiella sp. HC6,Drugs,Multi-drug_resistance,Multi-drug_RND_efflux_pumps,HNS,Authorized for use in humans only ?
ERR14783787,NODE_9_length_319798_cov_15.231698,gene:proph:175950;gene:proph:184194;gene:plasmid:115548;gene:proph:184193;gene:proph:184196;gene:proph:163044;gene:proph:163045;gene:proph:163043;gene:proph:163042;gene:proph:163054;gene:proph:163053;gene:proph:163093;gene:proph:163091;gene:proph:163073;gene:proph:184236;gene:proph:175955;gene:plasmid:137205;gene:plasmid:137265;gene:plasmid:21336,Pseudomonas qingdaonensis,Multi-compound,Drug_and_biocide_resistance,Drug_and_biocide_RND_efflux_pumps,MEXK,CIA
ERR14783787,NODE_43_length_132980_cov_2.282673,gene:proph:182964,Citrobacter freundii,Multi-compound,Drug_and_biocide_resistance,Drug_and_biocide_RND_efflux_regulator,CPXAR,CIA 
ERR14783787,NODE_43_length_132980_cov_2.282673,gene:proph:182964,Citrobacter freundii,Multi-compound,Drug_and_biocide_resistance,Drug_and_biocide_RND_efflux_regulator,CPXAR,CIA 
ERR14783787,NODE_43_length_132980_cov_2.282673,gene:proph:182964,Citrobacter freundii,Multi-compound,Biocide_and_metal_resistance,Biocide_and_metal_resistance_protein,GLPF,0
ERR14783787,NODE_43_length_132980_cov_2.282673,gene:proph:182964,Citrobacter freundii,Biocides,Peroxide_resistance,peroxide_resistance_protein,SODA,0
ERR14783787,NODE_64_length_90400_cov_2.202619,gene:vir:507;gene:proph:170540;gene:proph:179208;gene:proph:170536;gene:proph:170537;gene:proph:170528;gene:proph:179204,Citrobacter freundii,Drugs,betalactams,Class_C_betalactamases,CMY,Authorized for use in humans only 
ERR14783788,NODE_625_length_5287_cov_219.108527,gene:plasmid:117290,Leuconostoc mesenteroides,Drugs,Aminoglycosides,Aminoglycoside-resistant_16S_ribosomal_subunit_protein,A16S,CIA
ERR14783788,NODE_625_length_5287_cov_219.108527,gene:plasmid:117290,Leuconostoc mesenteroides,Drugs,Oxazolidinone,Oxazolidinone-resistant_23S_rRNA_mutation,O23S,Authorized for use in humans only
ERR14783788,NODE_9_length_416955_cov_21.570804,gene:plasmid:123168;gene:plasmid:123169;gene:plasmid:123170;gene:plasmid:123171;gene:plasmid:123173;gene:plasmid:123174;gene:plasmid:123175,Citrobacter freundii,Drugs,Aminocoumarins,Aminocoumarin-resistant_DNA_topoisomerases,PARE,Not medically important
ERR14783788,NODE_9_length_416955_cov_21.570804,gene:plasmid:123168;gene:plasmid:123169;gene:plasmid:123170;gene:plasmid:123171;gene:plasmid:123173;gene:plasmid:123174;gene:plasmid:123175,Citrobacter freundii,Drugs,Bacitracin,Undecaprenyl_pyrophosphate_phosphatase,BACA,IA
ERR14783788,NODE_9_length_416955_cov_21.570804,gene:plasmid:123168;gene:plasmid:123169;gene:plasmid:123170;gene:plasmid:123171;gene:plasmid:123173;gene:plasmid:123174;gene:plasmid:123175,Citrobacter freundii,Drugs,Fosfomycin,Fosfomycin_target_mutation,MURA,HPCIA
ERR14783788,NODE_9_length_416955_cov_21.570804,gene:plasmid:123168;gene:plasmid:123169;gene:plasmid:123170;gene:plasmid:123171;gene:plasmid:123173;gene:plasmid:123174;gene:plasmid:123175,Citrobacter freundii,Drugs,Fluoroquinolones,Fluoroquinolone-resistant_DNA_topoisomerases,PARC,HPCIA
ERR14783788,NODE_9_length_416955_cov_21.570804,gene:plasmid:123168;gene:plasmid:123169;gene:plasmid:123170;gene:plasmid:123171;gene:plasmid:123173;gene:plasmid:123174;gene:plasmid:123175,Citrobacter freundii,Multi-compound,Drug_and_biocide_resistance,Drug_and_biocide_RND_efflux_pumps,ACRF,Authorized for use in humans only ?
ERR14783788,NODE_9_length_416955_cov_21.570804,gene:plasmid:123168;gene:plasmid:123169;gene:plasmid:123170;gene:plasmid:123171;gene:plasmid:123173;gene:plasmid:123174;gene:plasmid:123175,Citrobacter freundii,Biocides,Multi-biocide_resistance,Multi-biocide_RND_efflux_pump,TOLC,0
